id,course,current_possion,review,rating,grad_year,import_units,experienced_years,polarity
,machine_learning,machine learning engineer,Strikes a good balance between a broad-based overview and in-depth exposure to common machine learning techniques. Includes several tips for practioners.,5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,machine learning engineer,A great resource to get introduced to Machine Learning,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data engineer,Excellent course! I really enjoyed it and learn a lot. I recommend it!,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data scientist,it was very challenging and interesting,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data engineer,"I have been working on tools to analyse data and find anomalies visually. Now machine learning has helped me automated them to a great accuracy! Thanks to Andrew and Team for providing this course. This course is very well organized, and is covering various aspects of machine learning. This gave me an overview of various algorithms available, how to pick them, implement them, debug them and tune them. Once again, thank you very much.",5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,data engineer,Fundamental and useful introduction to Machine Learning.,5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,data scientist,"Excellent Course, must be for all people, interested in expertising this domain.",5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data scientist,Great course to learning Machine Learning fundamentals!,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data scientist,Extremely interesting and useful course! Andrew Ng pays attention not only to mathemetical models but also to practical aspects of machine learning systems development. I feel it is the most valuable course I've found on Coursera so far. Thank you for this course very much!,5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,A great course. Well presented information.,5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data scientist,"Simply brilliant!I have never joined a course with so much practical knowledge, taught clearly, in such short amount of time.",5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,ç»ˆäºŽå®Œæˆäº†,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data scientist,"A lot of work, but totally worth it!",5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data analysts,Very enjoyable. Professor Ng is well spoken and easy to understand. He explains fairly complex problems quite well and I feel I learned a lot from listening to the lectures the first time through. The programming problems are sometimes quite complex but the help available in the forums and tutorials was excellent.,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data analysts,"Very useful course, it explains the very hard things in most simple way as it is possible",5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,data engineer,GOOD,3,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data engineer,A course with a wonderful mix of theory and practical examples which gave me a sound understanding of the field of machine learning.,5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,machine learning engineer,Great and useful course based on practical implementation....Thanks a lot for Prof Andrew and Coursera team for providing such a great course,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data analysts,"A great course to start Machine Learning. The theoretical concepts are very well explained, starting from the intuition and going to the practical recommendations of a professor who is a reference in the field. The course comes with programming exercices in Octave/Matlab that are quite fun to do. These exercices give you a nice set of tools with which you can apply Machine Learning to your own problems. Thank you so much for offering everyone the chance to learn Machine Learning with Coursera !",5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data scientist,Great course. Thank you!,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,machine learning engineer,Very useful and a bit challenging course. Thank you!,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,machine learning engineer,excellent course!,5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data analysts,This my first machine learning course and I am very satisfied with it. The bottom-up approach really helped me understand how machine learning evolve. I only cannot understand the proper action to do if I have to use data mining application as modern data mining applications provide diverse algorithms. The hands-on coding assignment is the most valuable lesson for me.,4,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data scientist,"Heaps of practical knowledge on building machine learning applications, as well as a deeper understanding of how machine learning models work, can perform better and in which areas they can be applied. Not surprisingly considered one of the best online classes out there.",5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data analysts,A very comprehensive course to get a through head-start into Machine Learning.,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data scientist,Excelente curso introductorio a Machine Learning,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data scientist,This course was a great introduction to Machine Learning and definitely well worth the time and effort spent. Andrew Ng is a great teacher and I really enjoyed the class.,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data analysts,"As an engineer with over 25 years experience of developing and running models, the principle of parsimony (5 or fewer inputs) has become my watch-word. I was sceptical that Machine Learning on 'big data' would simply be another area of applied statistics.This course EXCEEDED MY EXPECTATION IN BUCKET LOADS!It applies modern computing power to large data sets to draw inferences with direct real-World application. PCA and dimensionality reduction was what attracted me to this course (via a recommendation in the 'Gut Check: Exploring Your Microbiome' course) and I have gained great insights in this area. In the past I used spreadsheets; now I will use Octave (or other languages) to perform analysis via scripts.A huge thank you to Andrew Ng.",5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data scientist,Thank you for this amazing ML course. Its quality and the whole journey altogether make me look forward for other courses taught by Prof. Andrew NG. Great instructor and great experience.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data engineer,I would totally recommend this course for its thorough introduction of various aspects of Machine Leaning .This course also has very helpful programming exercises to implement the concepts learnt practically and observe the results.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data analysts,"One of the best courses online for learning machine learning. Covers the basics of the most important concepts in machine learning. Even if you find the programming assignments challenging, just watch videos.",5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data engineer,"Very useful for beginners, on the detailed.",5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data scientist,It is a very good one thought i would have liked to have an explanation of the answers of some of the two-variable funtions questions proposed in the calculus part. Thanks a lot,4,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,Great easy to digest content.,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data scientist,Great Course! Make deep concept easy to understand!,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data analysts,Good,5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,machine learning engineer,Great introduction to machine learning. Course briefly mentions many aspects of machine learning helping to develop an overall understanding of what kind of problems will require solving.,4,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data engineer,"Very well organized - thank you Andrew and team. In my case, it was a quick refresher of concepts/techniques I studied a long time ago.",5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,data analysts,Excellent course! All material clearly explained and interesting and useful programming exercises. Thank you!,5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data scientist,very interesting course and the professor is very good in teaching,5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,machine learning engineer,Course is very informative and well presented.,5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data engineer,"This is the best course that I have ever taken, each lecture has such depth to it and yet it is though in a very simple and elegant way. Thanks a lot Andrew Ng . You are the best",5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data engineer,"Thanks a lot Sir. Not only did this course made me aware about the different concepts in Machine Learning, but it also helped me to learn and understand the higher algorithms involving it's application. It's a great course for beginners.",4,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,"I truly enjoyed the class. Andrew Ng is extremely good in providing a valuable intuition and demonstrating the main ideas and critical points of the methods. As I am a mathematician I often missed more rigorous and detailed mathematical derivations and argumentations. However, I very well understand that the class is meant to address a general audience with probably no further mathematical understanding than that obtained at school.",5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data engineer,"An excellent course! Covers a huge amount of material in a clear and concise manner. I have done other online ML and data science courses since, for which this proved an excellent foundation.",5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,data analysts,"It was one of the hardest courses I've ever done. Normally I'm used to finish courses in 1/3 of declared estimated time. This course took me almost so long as declared. Hard and time consuming, but really good to gain the knowledge about ML",5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,machine learning engineer,This course was clear and well taught. I enjoyed the programming projects very much and i will continue to learn about Machine Learning. It is a great start!,5,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data engineer,One of the best online courses!!,5,2016,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",5,1
,machine_learning,data engineer,Very useful course.,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data scientist,This course is excellent for anyone who is at the beginning of his track in Machine Learning!,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,machine_learning,data engineer,"Excellent course. No nonsense, to the point, well structured and made for the practitioner. I truly enjoyed the course.",5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,machine learning engineer,Trully a great course! I wish I've competed it many years earlier!,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data analysts,Really well done! Thank you Prof. Ng!,5,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data engineer,Pretty attractive. But a little bit complicated (many formulas).,4,2017,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",4,1
,machine_learning,data scientist,"I found the course quite useful. It was my first but not last step to join the machine learning world. Course's scope makes me feel now i'm familiar with lots of concepts of ML research space. It was also easily understandable, and also not hard to deal with even for some specific lessons that required a bit attention.Overall, i'm happy to take this course as my first step to machine learning and i advise it to everyone who wants to improve himself/herself or start a new career path on ML.",5,2015,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",6,1
,machine_learning,data engineer,"I enjoyed the course a great deal and learned much with a minimalamount of time, thanks to Professor Ng's excellent explanations.",5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,machine learning engineer,Excellent,4,2020,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",1,1
,machine_learning,data engineer,excellent course ! one of the best MOOCs ever seen !,5,2019,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",2,1
,machine_learning,data engineer,Neat and light with an expert wisdomGreat CombinationThank You,5,2018,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",3,1
,machine_learning,data scientist,This Class is good for first step in Machine Learning.,5,2014,"Applied Mathematics, Computer Science Fundamentals and Programming, Data Modeling and Evaluation, Neural Networks, Natural Language Processing, Communication Skills, Data engineering, Exploratory data analysis, Models, Services, Deploying, Security",7,1
,Internet_of_things,IOT intagration and Testing engineer,"Maybe the course should be split in two, the one using NodeRed and the without",4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,"I've done quite a few online courses over the past few years, and I consider this is without doubt the poorest. The lectures do not comprehensively provide the information needed to complete the assignments. I think this is not just my opinion either as posts in the course forum suggest other participants have the same view. The stated module completion times are wildly optimistic. I only managed to complete the course by substantial independent research. Consequently, I would not recommend this course.",1,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,0
,Internet_of_things,IOT intagration and Testing engineer,Excellent course!,5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT intagration and Testing engineer,Very Good and Knowledgeable course. Thanks for this course IBM and Coursera.,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,IOT analysts,An excellent intro to developing IoT applications with IBM platform. General programming knowledge is enough to go through the course with the only exception of last exercise where knowledge of JavaScript will make things much easier. I give only 4 stars because some screenshots inn the videos don't match current versions of IBM Bluemix platform.,4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT intagration and Testing engineer,This is an excellent course to start IoT journey,5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,iot engineer,Good,5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,iot engineer,Assignment 5 could have been explained clearer.,4,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,iot engineer,Very interesting,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,iot engineer,"This is a wonderful start for iOT development, it gave the pinch of everything that we need for iOT development. Only concern is the grader, it looks specific way so even our code works in our system grader fails. Need more explanation on Week4 final programming assignment, but good thing is we get support from teaching staff in 24 hours when we stuck. I enjoyed this course.",5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,IOT analysts,"The course is a very good introduction into a lot of areas connected to IoT from an IBM perspective. nodeRED, Python on the Raspberry Pi, the SenseHat, node.js, etc. are very powerful tools.In Yianna's videos, the sound quality could be optimized significantly to improve the experience.Thank you!",4,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,IOT intagration and Testing engineer,This course look easy but the assignments are not so straightforward. It is a interesting and challenging course. Encourage people who are interested in IOT should take this course.,4,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,iot engineer,great course for introduction to IoT with hand-on experiences.,5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,embedded program designer,Very complete,5,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,"Challenging if not a developer and grader needs very specific code. that aside, this was a fun interesting course, great intro to bluemix and Node-red and js. Need to allow significant time to research around content taught and decomposing programming assignments takes time. Make use of forums and post queries - peers answer as well as staff. You Learning in IBM suggests 12 hours - most on forums were taking 6-10 hours per assignment! Overall this was a good intro course",4,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,iot engineer,great course to learn the IoT platform from Bluemix,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,embedded program designer,"This course is a pure advertisement for IBM products. I entered the course expecting to learn about Raspberry pi and Python and got nothing our of it! If you are really looking to learn about IoT, check out a course called "" An introduction to programming IoT"" by University of California, Irvine. I am taking this course right now and already learning a ton! This course, on the other hand, is a total waste of time.",1,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,0
